Line Item Value,Weight (Kilograms),Freight Cost (USD),Processing Time (Days),Shipment Mode_Truck,"Country_Congo, DRC",Country_C̫te d'Ivoire,Country_Mozambique,Country_Uganda,Country_Zambia,Delivery Quarter_1,Delivery Quarter_2,Delivery Quarter_3,Delivery Quarter_4,Vendor_encoded,Delayed
170639.0,1047.0,5869.655000000001,23.0,False,False,False,False,False,False,False,True,False,False,277,0
39520.0,240.0,7681.19,57.0,False,False,True,False,False,False,False,False,True,False,754,0
240.14,1047.0,5869.655000000001,242.0,True,False,False,False,False,False,False,True,False,False,326,0
10.34,1047.0,5869.655000000001,42.0,True,False,False,False,False,False,False,False,False,True,715,0
2466.24,49.0,221.96,100.0,False,False,False,False,False,False,False,True,False,False,175,0
29025.0,320.0,4890.38,8.0,False,False,False,False,False,False,False,True,False,False,175,0
132518.87,2512.0,4116.82,1.0,False,False,False,False,False,False,False,True,False,False,668,0
272710.3,5101.0,13241.08,9.0,False,False,False,False,False,False,False,False,True,False,317,0
480.0,75.0,1539.55,14.0,False,False,False,False,False,False,False,False,False,True,98,0
2040.28,1047.0,5869.655000000001,9.0,True,False,False,False,False,False,False,False,True,False,715,0
53650.0,592.0,2951.78,15.0,False,False,False,False,False,False,False,False,False,True,109,0
6189.33,1047.0,5869.655000000001,33.0,True,False,False,False,False,False,True,False,False,False,715,0
1722.87,1047.0,5869.655000000001,414.0,True,False,False,False,False,False,False,False,True,False,715,0
6811.81,16.0,375.0,13.0,False,False,False,False,True,False,True,False,False,False,41,0
181120.0,980.0,18638.44,21.0,False,False,False,False,False,False,False,False,False,True,754,0
29755.1,875.0,2181.91,3.0,False,False,False,False,False,False,False,True,False,False,41,0
82323.0,904.0,7208.0,1.0,False,False,True,False,False,False,True,False,False,False,109,0
1317.16,1047.0,5869.655000000001,21.0,False,False,False,False,False,False,True,False,False,False,35,0
1075.0,41.0,1001.02,30.0,False,False,False,True,False,False,False,False,False,True,754,0
264000.0,2769.0,10546.68,8.0,False,False,False,False,False,False,False,False,False,True,93,0
489440.0,2477.0,19775.55,23.0,False,False,False,False,True,False,False,True,False,False,754,0
28700.0,437.0,5408.93,56.0,False,False,True,False,False,False,True,False,False,False,98,0
702960.0,3567.0,51732.62,9.0,False,False,False,False,False,False,False,True,False,False,754,0
111584.0,1252.0,5850.25,80.0,False,False,False,False,False,False,True,False,False,False,109,0
45060.15,975.0,2048.91,14.0,False,False,False,False,False,False,True,False,False,False,277,0
172800.0,1087.0,2531.3,14.0,False,False,False,False,False,False,False,False,False,True,175,0
11655.0,34.0,947.35,20.0,False,False,False,False,False,False,True,False,False,False,754,0
188160.0,1016.0,19026.72,21.0,False,False,False,False,False,False,False,False,False,True,754,0
158985.48,2892.0,6105.79,1.0,False,False,False,False,False,False,False,True,False,False,668,0
806.4,21.0,840.17,30.0,False,False,False,False,False,False,True,False,False,False,668,0
108832.8,334.0,2171.57,16.0,False,False,False,False,False,False,False,False,True,False,347,0
589509.9,1306.0,26532.85,20.0,False,False,False,True,False,False,False,False,False,True,754,0
166230.0,1197.0,5375.13,14.0,False,False,False,False,True,False,False,True,False,False,41,0
445.57,1047.0,5869.655000000001,347.0,True,False,False,False,False,False,False,False,True,False,326,0
2812.74,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
4157.82,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
195887.35,2608.0,21886.49,46.0,False,False,False,False,False,False,False,False,False,True,277,0
2465.6,136.0,2077.87,12.0,False,False,False,False,True,False,False,False,False,True,347,0
320.0,1047.0,5869.655000000001,53.0,False,False,False,False,False,False,False,True,False,False,356,0
370.96,1047.0,5869.655000000001,412.0,True,False,False,False,False,False,False,False,True,False,715,0
200.0,2.0,1201.72,25.0,False,False,False,False,False,False,False,True,False,False,754,0
58850.0,3828.0,15089.11,11.0,False,False,False,False,False,False,False,False,True,False,93,0
0.01,60.0,1344.94,3.0,False,False,False,False,False,False,True,False,False,False,317,0
1002.8,1047.0,5869.655000000001,27.0,False,False,False,False,False,False,False,True,False,False,668,0
48479.86,393.0,40289.0,36.0,False,False,True,False,False,False,True,False,False,False,347,0
777.92,1047.0,5869.655000000001,18.0,True,False,False,False,False,False,True,False,False,False,715,0
37737.0,4621.0,4762.44,1.0,False,False,False,False,False,False,False,True,False,False,668,1
288252.0,1047.0,5869.655000000001,50.0,False,False,False,False,False,False,False,False,False,True,668,0
19695.0,1047.0,5869.655000000001,9.0,False,False,False,False,False,False,False,True,False,False,754,0
208560.0,1080.0,19598.71,15.0,False,False,False,False,False,True,False,True,False,False,754,0
910.0,1047.0,5869.655000000001,84.0,False,False,False,False,True,False,False,False,False,True,668,0
100000.0,1189.0,7296.97,65.0,False,False,False,False,False,False,True,False,False,False,317,0
28700.0,468.0,5372.87,30.0,False,False,True,False,False,False,False,False,True,False,98,0
4339.2,36.0,1025.69,16.0,False,False,False,False,True,False,False,False,False,True,347,0
138597.54,3968.0,5869.655000000001,9.0,False,False,False,False,False,False,False,False,True,False,347,0
637228.0,7712.0,13491.19,8.0,False,False,False,False,False,False,True,False,False,False,668,0
148900.86,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
800.0,5.0,767.63,21.0,False,False,False,False,False,False,True,False,False,False,754,0
86907.6,1047.0,5869.655000000001,8.0,False,False,False,False,False,False,False,False,True,False,277,0
31838.4,619.0,5506.01,30.0,False,False,False,False,False,False,False,False,True,False,347,0
235000.0,5634.0,17819.74,15.0,False,False,False,False,False,False,True,False,False,False,668,0
107136.0,1047.0,5869.655000000001,21.0,False,False,False,False,False,False,False,True,False,False,175,1
133000.0,1047.0,5869.655000000001,5.0,True,False,False,False,False,False,False,False,False,True,12,0
60500.0,1047.0,5869.655000000001,17.0,False,False,False,False,False,False,False,False,True,False,754,0
4921.0,162.0,2365.05,15.0,False,False,False,False,False,False,False,False,True,False,18,0
424211.54,3728.0,3646.13,1.0,False,False,False,False,False,False,False,False,False,True,175,1
435.0,6.0,325.67,7.0,False,False,False,False,False,False,False,False,True,False,109,0
20960.0,1047.0,5869.655000000001,7.0,False,True,False,False,False,False,False,False,True,False,754,0
844.57,1047.0,5869.655000000001,78.0,True,False,False,False,False,False,False,False,False,True,326,0
122.18,1047.0,5869.655000000001,28.0,True,False,False,False,False,False,False,False,True,False,326,0
1380.88,1047.0,5869.655000000001,22.0,False,False,False,False,False,False,False,False,True,False,668,0
4349.62,16.0,958.85,23.0,False,False,False,False,False,False,False,True,False,False,347,0
234.38,1047.0,5869.655000000001,28.0,True,False,False,False,False,False,False,False,True,False,326,0
51350.04,1047.0,5869.655000000001,1.0,False,False,False,False,False,False,False,False,False,True,668,0
5728.0,63.0,2147.11,29.0,False,False,False,False,False,False,False,True,False,False,356,0
141384.0,424.0,10296.99,16.0,False,False,False,False,False,False,False,False,False,True,347,0
28737.0,550.0,3054.13,16.0,False,False,False,False,False,False,False,False,True,False,277,0
141680.0,461.0,6923.2,7.0,False,False,False,False,False,False,True,False,False,False,754,0
9860.0,151.0,827.88,13.0,False,False,False,False,False,False,True,False,False,False,109,0
2700.0,1047.0,5869.655000000001,68.0,False,False,False,True,False,False,False,False,False,True,7,0
146727.0,266.0,6937.66,16.0,False,False,False,False,False,False,False,True,False,False,347,0
1248.0,13.0,581.73,9.0,False,False,False,False,False,False,True,False,False,False,356,0
72000.0,324.0,3791.81,11.0,False,False,False,False,False,False,False,False,True,False,754,0
254016.0,3385.0,8764.53,6.0,False,False,False,False,False,False,False,True,False,False,277,0
394191.54,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,668,1
4685.1,1047.0,5869.655000000001,23.0,False,False,False,False,False,False,True,False,False,False,317,0
129465.0,382.0,5528.41,11.0,False,False,False,False,False,False,False,False,False,True,347,0
96000.0,881.0,6664.29,7.0,False,False,False,False,False,True,True,False,False,False,356,0
6978.0,1047.0,5869.655000000001,19.0,False,False,False,False,False,False,False,False,True,False,347,0
727842.0,1407.0,15200.59,35.0,False,False,False,False,False,False,False,False,False,True,754,0
18156.0,1047.0,5869.655000000001,19.0,False,False,False,False,False,False,False,False,True,False,754,0
35004.0,4396.0,3283.59,1.0,False,False,False,False,False,False,False,False,True,False,668,0
1312.0,1047.0,5869.655000000001,6.0,False,True,False,False,False,False,False,False,True,False,356,0
911.9,1047.0,5869.655000000001,347.0,True,False,False,False,False,False,False,False,True,False,326,0
5640.0,726.0,7388.14,7.0,False,False,False,False,False,False,False,False,True,False,93,0
225095.9,4105.0,25382.52,7.0,False,False,False,False,False,False,True,False,False,False,668,0
7005.6,1047.0,5869.655000000001,18.0,False,False,False,False,False,False,True,False,False,False,277,0
1863.2,37.0,722.35,42.0,False,False,False,False,False,False,False,False,False,True,347,0
12799.68,167.0,1923.14,67.0,False,False,False,False,False,False,True,False,False,False,668,0
243.66,1047.0,5869.655000000001,179.0,True,False,False,False,False,False,True,False,False,False,326,0
136000.0,1386.0,13215.15,7.0,False,False,False,False,False,False,False,True,False,False,356,0
98600.0,1252.0,10821.66,28.0,False,False,True,False,False,False,False,False,True,False,109,0
987.14,1047.0,5869.655000000001,412.0,True,False,False,False,False,False,False,False,True,False,715,0
10787.0,1047.0,5869.655000000001,22.0,False,False,False,False,False,False,False,False,True,False,347,0
503200.0,2995.0,57933.93,23.0,False,False,True,False,False,False,False,False,True,False,754,0
4974.52,1047.0,5869.655000000001,18.0,True,False,False,False,False,False,True,False,False,False,715,0
29422.24,1172.0,19007.72,18.0,False,False,False,False,False,False,False,False,False,True,175,0
20404.5,21.0,761.0,18.0,False,False,False,False,True,False,True,False,False,False,68,0
459306.38,9019.0,13677.68,21.0,False,False,False,False,False,False,True,False,False,False,93,0
427923.0,24219.0,23736.39,25.0,False,False,False,False,False,False,True,False,False,False,277,0
540.0,9.0,820.56,63.0,False,False,False,False,False,False,True,False,False,False,668,0
132840.0,1000.0,18841.09,15.0,False,False,False,False,False,False,False,True,False,False,754,0
1320.0,1047.0,5869.655000000001,18.0,False,False,False,False,False,False,False,False,False,True,754,0
219520.0,1303.0,22223.94,65.0,False,False,False,False,False,False,False,False,False,True,754,0
256.48,1047.0,5869.655000000001,28.0,True,False,False,False,False,False,False,False,True,False,326,0
9304.0,1047.0,5869.655000000001,19.0,False,False,False,False,False,False,False,False,True,False,347,0
35055.0,195.0,3387.72,29.0,False,False,False,False,True,False,False,False,True,False,317,0
165276.8,1047.0,5869.655000000001,22.0,False,False,False,False,False,False,False,False,False,True,668,0
16394.4,63.0,877.52,26.0,False,False,False,False,False,False,False,False,True,False,109,0
66.33,1047.0,5869.655000000001,412.0,True,False,False,False,False,False,False,False,True,False,715,0
14269.2,56.0,812.84,26.0,False,False,False,False,False,False,False,True,False,False,109,0
2951.52,751.0,5754.16,40.0,False,False,False,False,False,False,False,True,False,False,668,0
157406.69,3077.0,6499.25,25.0,False,False,False,False,False,False,True,False,False,False,277,0
25.59,1047.0,5869.655000000001,264.0,True,False,False,False,False,False,False,True,False,False,326,0
7215.0,321.0,3740.01,15.0,False,False,True,False,False,False,False,True,False,False,175,0
81137.1,1727.0,1791.42,1.0,False,False,False,False,False,False,False,False,True,False,668,0
431.04,1047.0,5869.655000000001,50.0,False,False,False,False,False,False,False,False,False,True,317,0
7956.64,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
80.0,822.0,8664.89,14.0,False,False,False,False,False,False,True,False,False,False,754,1
884215.0,4038.0,59711.34,95.0,False,False,False,False,False,False,False,False,True,False,754,0
1825.2,1047.0,5869.655000000001,42.0,False,False,False,False,False,False,False,False,True,False,175,0
71505.0,1047.0,5869.655000000001,50.0,False,False,False,False,False,False,False,False,True,False,277,0
3312.0,1047.0,5869.655000000001,37.0,False,False,False,True,False,False,False,True,False,False,10,0
380000.0,1930.0,23013.2,34.0,False,False,True,False,False,False,True,False,False,False,754,0
93.81,1047.0,5869.655000000001,364.0,True,False,False,False,False,False,False,False,True,False,715,0
34884.0,4382.0,2154.52,1.0,False,False,False,False,False,False,False,False,True,False,668,1
1216.4,52.0,1152.9,29.0,False,False,False,False,False,False,False,True,False,False,347,0
287975.0,1047.0,5869.655000000001,8.0,True,True,False,False,False,False,False,True,False,False,2,0
90508.68,793.0,916.22,1.0,False,False,False,False,False,False,False,False,True,False,175,0
283.8,1047.0,5869.655000000001,264.0,True,False,False,False,False,False,False,True,False,False,326,0
366.99,1047.0,5869.655000000001,137.0,True,False,False,False,False,False,True,False,False,False,326,0
1072011.71,37127.0,33981.11,23.0,False,False,False,False,True,False,False,False,False,True,317,0
960.0,1047.0,5869.655000000001,6.0,False,True,False,False,False,False,False,True,False,False,356,0
162000.0,4168.0,6717.79,22.0,False,False,False,False,False,False,False,False,False,True,317,0
674000.0,4727.0,21584.02,16.0,False,False,False,False,False,False,False,False,False,True,347,0
736564.0,2050.0,23226.6,27.0,False,False,False,False,False,False,False,False,True,False,754,0
700000.0,5006.0,88560.19,27.0,False,False,False,False,False,False,False,False,False,True,56,0
273497.0,1248.0,20602.3,30.0,False,False,False,False,False,False,False,False,False,True,754,0
47.7,1047.0,5869.655000000001,242.0,True,False,False,False,False,False,False,True,False,False,326,0
320559.45,5092.0,7312.6,8.0,False,False,False,False,False,False,False,False,True,False,277,0
32.0,2.0,942.64,7.0,False,False,False,False,False,False,True,False,False,False,754,0
8259.76,261.0,2569.33,24.0,False,False,False,False,False,False,False,False,True,False,347,0
1276.0,1047.0,5869.655000000001,18.0,False,False,False,False,False,False,False,True,False,False,109,0
62335.2,561.0,5610.17,118.0,False,False,False,False,False,False,False,True,False,False,317,0
157556.0,6220.0,7175.28,18.0,False,False,False,False,False,False,True,False,False,False,175,0
186327.0,3539.0,16769.43,16.0,False,False,False,False,False,False,False,True,False,False,277,0
22654.8,1056.0,2160.52,375.0,False,False,False,False,False,False,False,True,False,False,668,0
4896.7,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
360.0,3.0,787.28,23.0,False,False,False,False,False,False,False,True,False,False,754,0
2938.65,62.0,1060.22,20.0,False,False,False,False,True,False,False,True,False,False,347,0
185776.9,1047.0,5869.655000000001,49.0,True,False,False,False,False,False,True,False,False,False,326,0
225.0,1047.0,5869.655000000001,38.0,False,False,False,False,False,False,False,False,True,False,754,0
181432.98,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,668,1
176000.0,1907.0,17975.84,11.0,False,False,False,False,False,True,True,False,False,False,356,0
19410.49,1047.0,5869.655000000001,138.0,True,False,False,False,False,False,False,False,False,True,715,0
349431.76,3658.0,12796.59,18.0,False,False,False,False,False,False,False,False,True,False,175,0
23968.0,262.0,4669.02,33.0,False,False,False,False,False,False,False,False,True,False,356,0
229442.0,1427.0,15353.45,35.0,False,False,False,False,False,False,False,False,False,True,754,0
40320.0,204.0,2788.07,33.0,False,False,False,False,False,False,False,False,False,True,754,0
243760.0,1323.0,16337.04,16.0,False,False,False,False,True,False,False,False,True,False,754,0
51480.0,2343.0,20464.55,44.0,False,False,False,False,False,False,False,True,False,False,668,0
870.41,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
32508.0,1047.0,5869.655000000001,22.0,False,False,False,False,False,False,False,False,True,False,277,0
21645.0,39.0,433.0,14.0,False,False,False,False,True,False,False,False,False,True,68,0
524304.06,1047.0,5869.655000000001,75.0,True,False,False,False,False,False,False,False,True,False,715,0
789.03,1047.0,5869.655000000001,347.0,True,False,False,False,False,False,False,False,True,False,326,0
781.25,34.0,1191.93,21.0,False,False,False,False,False,False,False,True,False,False,668,0
2027500.0,34074.0,146734.85,6.0,False,False,False,True,False,False,True,False,False,False,277,0
3857.34,1047.0,5869.655000000001,412.0,True,False,False,False,False,False,False,False,True,False,715,0
121.46,1047.0,5869.655000000001,6.0,True,False,False,False,False,False,False,False,False,True,715,0
19114.2,1047.0,5869.655000000001,47.0,False,False,False,False,True,False,False,False,False,True,41,0
790.81,1047.0,5869.655000000001,18.0,True,False,False,False,False,False,True,False,False,False,715,0
320.0,1047.0,5869.655000000001,53.0,False,False,False,False,False,False,False,False,True,False,356,0
513319.9,3534.0,17919.41,24.0,False,False,False,False,False,False,False,True,False,False,668,0
575.0,1047.0,5869.655000000001,33.0,False,False,False,False,False,False,False,False,True,False,754,0
91.48,1047.0,5869.655000000001,188.0,True,False,False,False,False,False,False,False,False,True,326,0
288.0,1047.0,5869.655000000001,6.0,False,True,False,False,False,False,False,False,True,False,356,0
4145.72,1047.0,5869.655000000001,42.0,True,False,False,False,False,False,False,False,False,True,715,0
223680.0,1133.0,20572.96,22.0,False,False,False,False,False,False,False,False,False,True,754,0
22250.0,1047.0,5869.655000000001,33.0,False,False,False,False,False,False,False,False,True,False,754,0
753.5,43.0,1046.02,16.0,False,False,False,False,False,False,True,False,False,False,347,0
350784.0,1047.0,5869.655000000001,35.0,False,False,True,False,False,False,False,False,False,True,68,0
466000.0,1047.0,5869.655000000001,19.0,False,False,False,False,False,False,False,False,False,True,12,0
826674.8,11603.0,10748.8,18.0,False,False,False,False,False,False,False,False,True,False,668,1
689400.0,6778.0,15020.21,14.0,False,False,False,False,False,False,False,False,True,False,317,0
56700.0,974.0,1069.31,30.0,False,False,False,False,False,False,True,False,False,False,317,0
81900.0,1047.0,5869.655000000001,203.0,False,False,True,False,False,False,False,True,False,False,28,0
18698.88,1047.0,5869.655000000001,75.0,True,False,False,False,False,False,False,False,True,False,715,0
1196.97,1047.0,5869.655000000001,33.0,True,False,False,False,False,False,True,False,False,False,715,0
846.07,1047.0,5869.655000000001,6.0,True,False,False,False,False,False,False,False,False,True,715,0
136.19,1047.0,5869.655000000001,412.0,True,False,False,False,False,False,False,False,True,False,715,0
2240.0,1047.0,5869.655000000001,16.0,False,True,False,False,False,False,False,False,False,True,356,0
2399.39,749.0,7488.39,7.0,False,False,False,False,False,False,False,False,True,False,317,0
32500.0,1047.0,5869.655000000001,70.0,False,False,False,False,False,False,False,True,False,False,754,0
15103.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,668,0
83700.0,1764.0,13959.22,55.0,False,False,False,False,False,False,False,False,True,False,668,0
40040.0,356.0,2543.67,24.0,False,False,False,False,False,True,True,False,False,False,317,0
170040.0,5163.0,41158.49,10.0,False,False,False,False,False,False,False,True,False,False,277,0
332.32,1047.0,5869.655000000001,188.0,True,False,False,False,False,False,False,False,False,True,326,0
336.0,8.0,1021.34,56.0,False,False,False,False,True,False,False,True,False,False,35,0
565950.0,5624.0,7378.63,10.0,False,False,False,False,False,False,False,True,False,False,175,0
385360.0,2305.0,43338.93,4.0,False,False,False,False,False,False,False,False,False,True,754,0
272000.0,3295.0,17214.74,21.0,False,False,False,False,False,False,True,False,False,False,668,0
1068.21,1047.0,5869.655000000001,55.0,True,False,False,False,False,False,True,False,False,False,715,0
21000.0,1047.0,5869.655000000001,27.0,False,False,False,False,False,False,True,False,False,False,18,0
85.3,1047.0,5869.655000000001,154.0,True,False,False,False,False,False,True,False,False,False,326,0
2.5,24.0,280.23,16.0,False,False,False,False,False,False,False,False,False,True,668,0
228.01,1047.0,5869.655000000001,42.0,True,False,False,False,False,False,False,False,False,True,715,0
450000.0,1825.0,17758.82,29.0,False,False,False,False,False,False,False,False,True,False,754,0
4835.18,1047.0,5869.655000000001,7.0,True,False,False,False,False,False,False,False,False,True,715,0
226800.0,1094.0,24400.67,20.0,False,False,False,False,False,True,False,False,True,False,754,1
27750.0,203.0,2228.92,27.0,False,False,False,False,False,False,False,False,False,True,668,0
12600.0,1047.0,5869.655000000001,14.0,False,False,False,False,False,False,True,False,False,False,317,0
132.03,1047.0,5869.655000000001,97.0,True,False,False,False,False,False,False,False,True,False,326,0
174.67,1047.0,5869.655000000001,363.0,True,False,False,False,False,False,False,True,False,False,326,0
224000.0,2304.0,33525.96,29.0,False,False,False,False,False,True,False,False,False,True,356,0
381849.6,2598.0,15873.33,21.0,False,False,True,False,False,False,False,False,False,True,347,0
31.73,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
16640.0,177.0,3496.34,20.0,False,False,False,False,False,False,True,False,False,False,356,0
840.0,26.0,575.17,49.0,False,False,False,False,False,False,False,True,False,False,18,0
541.2,10.0,19518.98,15.0,False,False,False,False,False,False,True,False,False,False,668,1
12000.0,66.0,2572.91,43.0,False,False,False,False,False,False,True,False,False,False,754,0
728489.65,7991.0,9972.68,18.0,False,False,False,False,False,False,False,False,False,True,175,0
24840.0,1047.0,5869.655000000001,40.0,False,False,False,False,False,False,False,False,True,False,668,0
287760.0,3997.0,28620.81,7.0,False,False,False,False,False,False,True,False,False,False,98,0
2359.5,1047.0,5869.655000000001,46.0,False,False,False,False,False,False,False,False,False,True,668,0
62445.0,632.0,4168.19,25.0,False,False,False,False,False,False,False,False,False,True,668,0
278369.9,6589.0,17075.43,11.0,False,False,False,False,False,False,True,False,False,False,277,0
320640.0,12374.0,11865.62,18.0,False,False,False,False,False,False,False,False,True,False,20,0
480000.0,2432.0,23178.68,20.0,False,False,False,False,True,False,False,True,False,False,754,0
161440.0,1047.0,5869.655000000001,26.0,False,False,False,False,False,False,False,False,True,False,754,0
210237.66,1047.0,5869.655000000001,77.0,False,False,False,False,False,False,False,True,False,False,277,0
501734.25,12077.0,19328.36,25.0,False,False,False,False,False,False,True,False,False,False,277,0
6925.86,1047.0,5869.655000000001,414.0,True,False,False,False,False,False,False,False,True,False,715,0
775.2,26.0,304.63,49.0,False,False,False,False,False,False,False,True,False,False,175,0
91665.12,1047.0,5869.655000000001,46.0,False,False,False,False,False,False,True,False,False,False,317,0
920.0,1047.0,5869.655000000001,13.0,False,False,False,False,False,False,False,False,False,True,754,0
566040.0,2579.0,28759.53,95.0,False,False,False,False,False,False,False,True,False,False,754,0
79922.0,364.0,6522.64,30.0,False,False,False,False,False,False,False,False,False,True,754,0
35876.25,1479.0,5180.86,6.0,False,False,False,False,False,False,False,False,False,True,668,0
43169.72,1047.0,5869.655000000001,15.0,False,False,False,False,False,False,False,False,False,True,668,1
11261.49,1047.0,5869.655000000001,55.0,True,False,False,False,False,False,True,False,False,False,715,0
8100.0,1047.0,5869.655000000001,14.0,False,False,False,False,False,False,True,False,False,False,317,0
144000.0,730.0,10351.26,18.0,False,False,True,False,False,False,False,False,False,True,754,0
275000.0,1047.0,5869.655000000001,15.0,False,False,False,False,False,False,False,False,False,True,93,0
35000.0,240.0,5362.39,14.0,False,False,False,False,False,False,True,False,False,False,56,0
336000.0,3445.0,39662.72,15.0,False,False,False,False,False,True,True,False,False,False,356,0
214800.0,1284.0,21821.97,21.0,False,False,False,False,False,False,False,True,False,False,754,0
38555.82,1254.0,54424.24,15.0,False,False,False,False,False,False,False,True,False,False,347,0
88.27,1047.0,5869.655000000001,182.0,True,False,False,False,False,False,False,False,False,True,326,0
16920.0,1030.0,1593.67,6.0,False,False,False,False,False,False,True,False,False,False,277,0
256943.0,1247.0,26859.39,11.0,False,False,False,False,False,False,True,False,False,False,754,1
244216.0,1235.0,25577.15,11.0,False,False,False,False,False,False,True,False,False,False,754,1
989.1,1047.0,5869.655000000001,7.0,False,False,False,False,False,False,False,True,False,False,668,0
16380.0,176.0,3456.02,43.0,False,False,False,False,False,False,False,False,True,False,93,0
971.91,1047.0,5869.655000000001,42.0,True,False,False,False,False,False,False,False,False,True,715,0
26950.0,780.0,7655.99,5.0,False,False,False,False,False,False,False,True,False,False,70,0
24676.8,1047.0,5869.655000000001,15.0,False,False,False,False,False,False,True,False,False,False,668,0
94179.41,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
257299.0,1378.0,32667.09,18.0,False,False,False,False,False,False,False,False,False,True,754,0
130528.2,3823.0,11051.22,63.0,False,False,False,False,False,False,True,False,False,False,668,0
667.44,1047.0,5869.655000000001,97.0,True,False,False,False,False,False,False,False,True,False,326,0
250.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,754,0
160000.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,754,0
1600.0,26.0,659.27,85.0,False,False,False,False,False,False,False,False,True,False,356,0
488.0,1047.0,5869.655000000001,414.0,True,False,False,False,False,False,False,False,True,False,715,0
200.0,1047.0,5869.655000000001,78.0,False,False,False,False,False,False,False,True,False,False,277,0
30171.0,1047.0,5869.655000000001,29.0,False,False,False,False,False,False,False,True,False,False,754,0
959.89,1047.0,5869.655000000001,6.0,True,False,False,False,False,False,False,False,False,True,715,0
56.85,1047.0,5869.655000000001,137.0,True,False,False,False,False,False,True,False,False,False,326,0
50520.6,5.0,5642.36,50.0,False,False,False,False,False,False,True,False,False,False,1,0
136.19,1047.0,5869.655000000001,412.0,True,False,False,False,False,False,False,False,True,False,715,0
13536.0,1047.0,5869.655000000001,16.0,False,True,False,False,False,False,False,False,False,True,356,0
65326.24,2655.0,6369.79,1.0,False,False,False,False,False,False,False,True,False,False,668,0
8750.0,1047.0,5869.655000000001,16.0,False,False,False,False,False,False,False,False,True,False,56,0
144.28,1047.0,5869.655000000001,55.0,True,False,False,False,False,False,True,False,False,False,715,0
8900.0,1047.0,5869.655000000001,53.0,False,False,False,False,False,False,False,True,False,False,754,0
39303.0,1047.0,5869.655000000001,12.0,False,False,False,False,False,False,False,True,False,False,317,0
3991.68,88.0,1472.41,79.0,False,False,False,False,False,False,False,False,False,True,347,0
138320.0,667.0,15123.48,20.0,False,False,False,False,False,True,False,False,True,False,754,0
14646.84,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
427625.42,1720.0,5324.08,6.0,False,False,False,False,False,False,False,True,False,False,347,0
79831.51,1552.0,18114.34,15.0,False,False,False,False,False,False,False,False,False,True,668,0
280171.15,1047.0,5869.655000000001,18.0,False,False,False,False,False,False,False,False,False,True,668,1
1650.0,1047.0,5869.655000000001,21.0,False,False,True,False,False,False,False,False,False,True,109,0
19200.0,100.0,2274.64,20.0,False,False,False,False,False,False,False,True,False,False,754,0
1636.37,1047.0,5869.655000000001,5.0,True,False,False,False,False,False,False,True,False,False,715,0
493.97,1047.0,5869.655000000001,28.0,True,False,False,False,False,False,False,False,True,False,326,0
303849.98,2951.0,5567.75,18.0,False,False,False,False,False,False,False,True,False,False,175,1
244216.0,1235.0,25577.2,11.0,False,False,False,False,False,False,True,False,False,False,754,1
249.54,1047.0,5869.655000000001,188.0,True,False,False,False,False,False,False,False,False,True,326,0
53760.0,277.0,4379.48,33.0,False,False,False,False,False,False,False,False,True,False,754,0
150660.0,3227.0,26930.79,4.0,False,False,False,False,False,False,False,False,False,True,668,0
130000.0,2504.0,7354.24,29.0,False,False,False,False,False,False,False,False,False,True,317,0
1321.12,1047.0,5869.655000000001,412.0,True,False,False,False,False,False,False,False,True,False,715,0
776702.16,6683.0,14760.6,25.0,False,False,False,False,False,False,False,True,False,False,277,0
91500.0,439.0,11941.94,7.0,False,False,False,False,False,False,False,False,True,False,754,0
8575.0,240.0,2933.25,25.0,False,False,False,False,False,False,False,False,False,True,70,0
890000.0,2951.0,31923.61,22.0,False,False,False,False,False,False,False,False,True,False,754,0
10106.64,1047.0,5869.655000000001,42.0,True,False,False,False,False,False,False,False,False,True,715,0
209000.0,2275.0,3073.74,24.0,False,False,False,False,False,False,False,True,False,False,668,0
189720.0,1716.0,17074.8,412.0,False,False,False,False,False,False,False,False,False,True,317,0
987.12,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
256320.0,1249.0,26380.35,11.0,False,False,False,False,False,False,True,False,False,False,754,1
4270.78,1047.0,5869.655000000001,88.0,True,False,False,False,False,False,False,False,False,True,715,1
2712.0,44.0,1075.54,10.0,False,False,False,False,False,False,False,True,False,False,347,0
